variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
Intercept,12.850512970199576,12.8516575498254,0.036522737700809334,0.03742613308972126,12.790274900436334,12.909924528394248,1.0018994670221537,4202.6305822672675,2956.6497676002627,Thymelicus sylvestris,female
lprior,-3.706770652777167,-3.7061170778158194,0.014541865233155014,0.014797604508788734,-3.7313973217047867,-3.683353704601113,1.0010798765316504,4173.716891415923,2827.2877828185924,Thymelicus sylvestris,female
lp__,-375.5577913261319,-375.2631274703558,1.5754014491171486,1.4326313071652597,-378.6034547907699,-373.6128922573617,1.0021028373167709,1724.260010003178,2153.6509819263815,Thymelicus sylvestris,female
b_Intercept,9.215473517691423,9.25332544144213,10.748941244320179,11.071274186758556,-8.37680298728003,27.05007634354856,0.9999436092465275,4200.200783595846,3181.7863221966163,Anthocharis cardamines,undetermined
b_Year,0.004950479840766313,0.0049913040729571995,0.003356635110966417,0.0034047140291899466,-6.504582982215133e-4,0.010468909206824362,1.0011899311877666,5897.91251569145,3450.966192757907,Anthocharis cardamines,undetermined
b_Temp,0.07182857796619006,0.07202620305593202,0.07870733972835896,0.08061334214689127,-0.05535038179422433,0.20054542923467558,0.9996430364760518,3937.059628991463,3053.771125386114,Anthocharis cardamines,undetermined
b_Latitude,-0.0049405322814534015,-0.006022011932481645,0.13859845869778403,0.13975390977979107,-0.24028306803199515,0.21872378156642477,1.0003783110640752,3858.0988337149256,2716.50585362701,Anthocharis cardamines,undetermined
sigma,1.4726916285925769,1.4710733393517805,0.05523368228488901,0.05456298834141086,1.3831216722856665,1.5666816757913535,1.0022285982950363,4312.348914454559,2885.5529046815464,Anthocharis cardamines,undetermined
Intercept,19.669556341457383,19.668474177985516,0.07786737433604139,0.07896480079122434,19.540834381843947,19.79727499269015,1.0028060511740615,4255.194267399924,2666.6761732507252,Anthocharis cardamines,undetermined
lprior,-4.811027230844704,-4.809740726006373,0.03898097439492431,0.0393932837385248,-4.875354025430392,-4.74902306779784,1.0022184908993919,4466.596680430039,2894.5394633088413,Anthocharis cardamines,undetermined
lp__,-652.3184711645671,-652.0385599290929,1.5221238007415763,1.404541249681279,-655.1139114160259,-650.441408529587,1.0001948868140975,2132.538292670145,3025.822684382331,Anthocharis cardamines,undetermined
b_Intercept,8.116692299232625,8.076692889867832,5.230759101177551,5.22600234712617,-0.3421436141930333,16.778810788526172,1.0016163858112548,4780.135625367017,3654.3873209815065,Ochlodes sylvanus,female
b_Year,0.0011838791965931674,0.0011888708725350046,0.0017392849551260716,0.0017261020101347327,-0.001681832856612253,0.004022837155267458,1.0005448709958047,5428.464668071449,3367.635479644167,Ochlodes sylvanus,female
b_Temp,-0.007832235652075553,-0.007894683479191368,0.04002319452276821,0.03975828610165461,-0.07331470150229526,0.05759990980084508,1.0023368841322817,4616.555169809442,2296.642938260959,Ochlodes sylvanus,female
b_Latitude,0.08320975799107826,0.0828474276437591,0.07025647901348056,0.0696803331839354,-0.031178590044809707,0.2007896510249622,1.0025769314002733,4416.337090389372,2748.699128187413,Ochlodes sylvanus,female
sigma,0.7325019754745736,0.731722573747217,0.02726660339823905,0.026481093711890096,0.6893596702049722,0.7779612542813632,1.0024142218364485,4721.853649298566,3085.1261653843903,Ochlodes sylvanus,female
Intercept,14.558359501552346,14.558595829580284,0.038476631132272045,0.037734104768358194,14.49348986136357,14.620434294024093,1.0001099718378184,4738.625957658144,2745.824646086996,Ochlodes sylvanus,female
lprior,-3.2413016552012395,-3.2409251159699624,0.0067038238905123525,0.006668466613862104,-3.2529938802910268,-3.2306964084703615,1.0007962767540957,4588.855438903024,3087.6232426378615,Ochlodes sylvanus,female
lp__,-406.26514814233207,-405.9493821089389,1.5700691454898532,1.3938221235981332,-409.3859867600932,-404.34608500970444,1.0023003930668108,1604.33898067194,2278.615210985649,Ochlodes sylvanus,female
b_Intercept,14.294855328048074,14.506213194507506,9.898686700107739,9.526002186031194,-2.0790193967258226,30.205596043149825,1.0008651407441664,5183.123797191221,3139.0883547021663,Pieris napi,female
b_Year,0.006029151112988901,0.006006205247245615,0.0038888005816939087,0.0039323509893245115,-2.2536534190603077e-4,0.012460469952474584,0.9998632206813767,5684.67240223312,2964.5398921316637,Pieris napi,female
b_Temp,-0.059503918831710606,-0.06011614737485196,0.08306625722845011,0.0858813182313999,-0.1953952728777034,0.0754669229511006,1.0001102538334956,4098.511831856307,2490.359340800564,Pieris napi,female
b_Latitude,-0.06668347243569363,-0.06468669691224316,0.11216538747261989,0.1117714322339614,-0.24809055533041247,0.11627559107719505,1.000450269647729,4235.056819291229,3162.4626507434177,Pieris napi,female
sigma,1.5126718342212886,1.5113446166096078,0.056761089397035995,0.0559825091833067,1.4239017589008385,1.6069208279924652,1.0018958784872454,4166.38186336422,2873.182049518012,Pieris napi,female
Intercept,21.58083720232652,21.580088645386084,0.07951985669470157,0.07818912689322907,21.44918682126893,21.710992186044667,1.0042142236865248,4640.037984775395,2688.6163335744677,Pieris napi,female
lprior,-5.680053615430825,-5.678775963180017,0.037575413542580094,0.03685834888940526,-5.742249104477175,-5.619785444814539,1.0041173097565332,4777.051370650146,3032.000008204441,Pieris napi,female
lp__,-671.5599797165772,-671.2378936442069,1.5817472077218342,1.398008498555394,-674.5985693787809,-669.664034569113,1.001181049989139,1966.07526516375,2803.2532049214096,Pieris napi,female
b_Intercept,-5.211610522309762,-5.251632471501971,8.586213558063493,8.612158195405806,-19.14711384257297,8.826349373410475,1.0022093380442563,4078.825295219923,2900.091895955208,Coenonympha tullia,male
b_Year,0.008131103147750425,0.008124673513592258,0.0022660834092114285,0.002225237898827803,0.0044056425156671275,0.011825064924988886,1.0016198125374869,5056.172962571579,3250.160685699838,Coenonympha tullia,male
b_Temp,-0.04825311161871196,-0.04840403350079555,0.041856484661216824,0.04227154891519307,-0.11620559354609797,0.02127695341136885,1.0007957308640631,4196.557983993174,2887.0670365622404,Coenonympha tullia,male
b_Latitude,0.1525849152275138,0.15548087378053416,0.12231859541222326,0.1258256222198626,-0.050863741678628525,0.3518111518274427,1.0024913891381664,4064.981731531027,2890.123125694193,Coenonympha tullia,male
sigma,0.7522555675230229,0.7514588850737031,0.028144972421028938,0.027718117421160357,0.7071440686349008,0.7995644064343975,0.9999060088755731,4252.043190990262,2551.6313947685044,Coenonympha tullia,male
Intercept,17.94821274726369,17.94843440446465,0.0390954402696886,0.03863225328627586,17.884187391318193,18.01090854848284,1.0007676311165559,4376.247888829101,2622.534966860318,Coenonympha tullia,male
lprior,-3.8777607336537563,-3.8776401875456035,0.0169936337607513,0.016819973216968705,-3.9055435864130073,-3.8499612268385293,1.0024443410740245,4334.518341697175,2361.273067165425,Coenonympha tullia,male
lp__,-421.8738170935097,-421.5312059258598,1.5861433666268894,1.3808620951225892,-424.97715871713666,-419.9455991478994,1.0020890313057103,1753.2898541839784,2252.8014556970097,Coenonympha tullia,male
b_Intercept,119.92965806312772,120.03000540319,18.152390023289264,18.024019383453762,90.77804099794776,149.85600661774524,0.9997588482885085,4343.94169315467,3331.6160781711983,Hipparchia semele,undetermined
b_Year,-0.019964553633918823,-0.019946135742301564,0.007938705598370118,0.007939818674763363,-0.03321422472364325,-0.006977550511499037,1.0007505540627404,4026.8565003330905,2942.4108590341125,Hipparchia semele,undetermined
b_Temp,0.4204705179297195,0.4223435029271325,0.18879629511298512,0.19022197141830025,0.10763835345095182,0.7304927938160771,0.9999454192435275,3808.2695852517936,3351.44179595968,Hipparchia semele,undetermined
b_Latitude,-1.205118858958023,-1.2051913509740761,0.25151146979912603,0.24893381289824854,-1.6101464021308438,-0.7887999466387342,1.0025213397890083,3639.7354205039996,2960.680887768576,Hipparchia semele,undetermined
sigma,3.679252790105944,3.674986327948095,0.1353173650095136,0.13164569493579348,3.4670495861634416,3.9121497252153725,1.0007351152930821,5046.670921426741,2757.91038093429,Hipparchia semele,undetermined
Intercept,25.916438527308987,25.915522828400935,0.19240481564820486,0.1925534551561204,25.597564671064866,26.23370439654364,1.0013648901963554,4880.2534037920595,2748.3110230013253,Hipparchia semele,undetermined
lprior,-8.155123785224134,-8.152334041673248,0.08723924646716824,0.08753439929182077,-8.304504940983316,-8.017226908773349,1.0003236867091727,4863.600294986266,2605.292279868092,Hipparchia semele,undetermined
lp__,-1033.0154271944855,-1032.670456489935,1.5601483680441284,1.383691400452578,-1035.9351836930489,-1031.115603539482,0.9997515242602368,2175.06120948416,3046.6088003768086,Hipparchia semele,undetermined
b_Intercept,-17.62859593094068,-17.666375840718587,8.947233214419619,8.917314505962793,-32.570360339563884,-3.1076602127768767,1.0007314221032257,5018.468987473187,3199.291643188225,Thymelicus lineola,male
b_Year,0.00448591015691027,0.004488344965994922,0.0024930561621194594,0.0025197669026374016,3.25519817732967e-4,0.008558475471978003,0.9998936554632682,5248.88370698721,3418.281532591912,Thymelicus lineola,male
b_Temp,-0.1094398795287346,-0.10934377703001083,0.0905764640348912,0.08997289135999918,-0.25783789456624967,0.040861533679350054,1.001050241175823,4804.726408592802,2794.5922405102383,Thymelicus lineola,male
b_Latitude,0.41507638882453946,0.41133485470441633,0.14038519445933462,0.1371496912281857,0.18247266846128843,0.6494549911121132,1.0003203640042424,4951.66891048156,2829.677606890805,Thymelicus lineola,male
sigma,1.1085262191130105,1.107229555208186,0.03990680954841775,0.0388013432885642,1.0454255547906715,1.1777071218161286,1.0022586026674858,4357.149437931188,2661.275480405025,Thymelicus lineola,male
Intercept,11.527716514249299,11.526926055476697,0.05581575668753337,0.0540417532705268,11.437140749008513,11.618554437061665,1.0002564330283388,5149.358535094158,2901.7817609194253,Thymelicus lineola,male
lprior,-4.352101579088354,-4.352307351118979,0.02694061175910794,0.026912919740285975,-4.396463750805085,-4.309240990994464,1.0001528394855328,4967.982387419937,3155.9095438556237,Thymelicus lineola,male
lp__,-619.9240015268196,-619.6037041079561,1.6323631454403564,1.450426038737367,-623.0980325068642,-617.9084770888356,0.9999818504235599,1808.998894647231,2213.9793912168266,Thymelicus lineola,male
b_Intercept,13.63611489546918,13.729866733783984,6.473103836561824,6.565460288683864,3.019355133999982,24.139677628589137,1.0002110529256627,5685.713329143239,3458.246344908149,Callophrys rubi,male
b_Year,6.892379018360283e-4,6.819767722898556e-4,0.0025398584250474615,0.0025501741826852915,-0.003630240762233304,0.004864635379074464,1.0039897648101384,5855.654017059785,2971.3522811422,Callophrys rubi,male
b_Temp,-0.018529559575275172,-0.017905436496749763,0.053151415004084664,0.05406312734104063,-0.10525406553055627,0.06971701114614225,0.9998144771375442,4856.440474953575,3279.1985869054874,Callophrys rubi,male
b_Latitude,-0.029596695405790116,-0.03107186138921944,0.08513168091957109,0.08516152930034025,-0.17029188278743704,0.10931413284040405,1.0014239431141192,4948.83825888683,2830.642652322767,Callophrys rubi,male
sigma,0.9820592929074796,0.9805612349306181,0.033993231867078456,0.03375313146957777,0.9290107827822239,1.0404655879434017,1.0008426567395186,4347.984408610757,2763.2729812777366,Callophrys rubi,male
Intercept,13.160967420196569,13.161091144454483,0.04897541070808194,0.04997019158526224,13.081870191342754,13.240261845008797,1.0006333952963564,4528.375550309256,2703.772281675596,Callophrys rubi,male
lprior,-3.642320868458164,-3.641776000238492,0.019011743204492827,0.018998246201390484,-3.674374358402677,-3.6118875121967577,1.0020205695413278,4517.866915308857,2766.69525047046,Callophrys rubi,male
lp__,-586.0303203639596,-585.7223143152692,1.5610250342554666,1.4070613197154882,-589.0446439973113,-584.1056915322554,1.0017513239294507,2009.5740212612154,2773.678652757942,Callophrys rubi,male
b_Intercept,5.71217855228417,5.680824586628841,6.256921157912033,6.221698396107499,-4.381885726617894,15.80175176927519,0.9993765876437971,5231.772876709121,3385.1097750614827,Cupido minimus,undetermined
b_Year,4.026195928021854e-4,4.363728315939227e-4,0.0022170100574144275,0.0021614205834723558,-0.0032594130739764817,0.0040956548847208675,1.0001808497452003,5507.910241546002,2973.845206251496,Cupido minimus,undetermined
b_Temp,0.011704300186634962,0.011805531837241789,0.04303264822308341,0.04480524535651225,-0.058228383215192275,0.08137709660268617,1.003964164089523,4888.770048550285,2923.2443405472477,Cupido minimus,undetermined
b_Latitude,0.08601790419951126,0.0874589545426103,0.09067968476274144,0.09032218382349691,-0.06404234016367218,0.2337243685569008,1.0013080331482234,4992.604188821166,2917.445178814688,Cupido minimus,undetermined
sigma,0.8020430777881418,0.8015539814452267,0.02700807105144932,0.026765700923462147,0.7590561596971153,0.8473334530260475,1.0004634250656508,5154.056728075655,3082.3145344335576,Cupido minimus,undetermined
Intercept,11.079944503884436,11.079372808147165,0.03900799407881837,0.03785760575005474,11.01502319829368,11.144750581237664,1.0015055655687852,5129.102620141787,2970.2206080317087,Cupido minimus,undetermined
lprior,-4.49805739584857,-4.49815996883979,0.01854947087765616,0.018082002981151778,-4.528692852184477,-4.467890421091327,0.9998299362236018,5199.324914032555,2970.5005459002264,Cupido minimus,undetermined
lp__,-512.3269624547547,-512.0098695298575,1.567332188212383,1.3853410169415208,-515.3469770001298,-510.4426361445131,1.001836806048181,2004.2204895925806,2694.647602702715,Cupido minimus,undetermined
b_Intercept,7.962609359514179,7.909441242292335,4.688095394230933,4.699389745307048,0.2692960460147695,15.573345776392292,0.9995480095271992,5475.237879822264,3792.105412078621,Leptidea sinapis,male
b_Year,0.0026050037594930148,0.00263286985036625,0.002229135080972411,0.0021960916024932517,-0.0011961975184197585,0.006234242613447099,1.000191742563056,4937.693402059556,3854.439956988082,Leptidea sinapis,male
b_Temp,-0.1310976106524513,-0.13103803194850538,0.045138721333081284,0.04570177087861485,-0.20419350082853885,-0.05586598260746009,1.0017747836172033,4726.229977180399,2845.5013485117365,Leptidea sinapis,male
b_Latitude,0.1553129934813827,0.1559848466193277,0.06880654413433761,0.06919265186986728,0.041773485385360055,0.26699915185703454,1.0002847587099621,4301.819544862761,2736.7677897168373,Leptidea sinapis,male
sigma,0.9183756721682156,0.9176584679346892,0.03171752467795772,0.031804255355996694,0.8677450808973053,0.9721437377487089,0.9995461443495257,4639.8050958312915,2981.8560543018007,Leptidea sinapis,male
Intercept,18.98295207180739,18.982773696325225,0.04485728799271017,0.044670532158587635,18.90960580355193,19.05795107615134,1.0028602282676653,4842.525405804586,2915.8287390687124,Leptidea sinapis,male
lprior,-4.363626178773116,-4.36326716546443,0.021390343414413475,0.02096302760614012,-4.399895310836716,-4.329398175209678,1.003831417042483,4674.803401331687,2790.0787882632444,Leptidea sinapis,male
lp__,-589.4973131974782,-589.2162573404842,1.5901670357120485,1.4569497067375112,-592.5443106061941,-587.5229921073019,1.0024740013774944,1886.7093309586855,2624.26755204365,Leptidea sinapis,male
b_Intercept,-1.0363140217601985,-0.8787983954478502,9.461423318627013,9.3329372498367391,-17.1135582052764,14.138606053680983,1.001643247820463,4713.53636735603,3212.0516743232506,Carterocephalus palaemon,female
b_Year,0.004631951360872486,0.004630273124339658,0.0020727738657248997,0.002093259543067193,0.0012423797474766496,0.00808327416794402,0.999709642450109,5588.16064669393,3689.1404635578,Carterocephalus palaemon,female
b_Temp,-0.0035035132190667007,-0.00403846877825807,0.04256868793867331,0.041498778651881965,-0.0723243998186103,0.06770938643988489,1.0009810928302103,4694.936674070697,2623.156259677712,Carterocephalus palaemon,female
b_Latitude,0.09138674796872447,0.0875021793242364,0.14170083358869295,0.13961828240131122,-0.13826477302523138,0.3260480261862346,1.0024539188676764,4515.789045989945,3114.043941405436,Carterocephalus palaemon,female
sigma,0.7804430864906862,0.7797288003540973,0.027062970625007888,0.027867348198805833,0.7379263927381314,0.8265913973474674,1.0024123898255581,4521.898525689695,3019.8618337686944,Carterocephalus palaemon,female
Intercept,12.648116884593064,12.647914762469066,0.036379652805616065,0.03635608661166535,12.588032681923902,12.708823307619676,1.0031033554175774,4706.79028868579,2838.8672099201203,Carterocephalus palaemon,female
lprior,-3.801493989742103,-3.8013920282694684,0.015207597586718155,0.015569887600993669,-3.8269962050050865,-3.776675017775132,1.0011222924979157,4785.236891764378,2763.4881798181464,Carterocephalus palaemon,female
lp__,-526.7173297050026,-526.4071461445026,1.5474076404618955,1.4068242362179313,-529.6896379672279,-524.8047522049247,1.0011821917046793,1867.5538771510942,2585.3748872937463,Carterocephalus palaemon,female
b_Intercept,63.10879378473823,63.22405931073885,16.77811389325288,17.434756665807537,35.7748614925258,90.97244370020928,0.9997324452103373,5058.376893146084,3338.1859366738713,Fabriciana adippe,male
b_Year,-0.01008484988477839,-0.010106879185498113,0.005403165383135912,0.005412448578528915,-0.019019361050772815,-0.001418115886806679,1.000203907346256,4984.867824769332,2939.4767910920664,Fabriciana adippe,male
b_Temp,-0.024925034422485816,-0.026610572675457245,0.12205387185461428,0.12202479533778225,-0.22715128194772555,0.1749756761284454,0.9998348001850915,4813.341619965172,3292.651964458616,Fabriciana adippe,male
b_Latitude,-0.3402171504100469,-0.3351851464965493,0.24117932978610135,0.2425331127454488,-0.743320622393486,0.058646862645138784,0.9997114003977975,4891.899556493149,3372.8782932929366,Fabriciana adippe,male
sigma,2.3299875528925766,2.328390611836468,0.0767485107641065,0.07789687779033219,2.2088533103962775,2.459665196097773,1.0035579001131483,4851.498521639742,3301.1037123298743,Fabriciana adippe,male
Intercept,26.06233578962283,26.061839105674792,0.11133715035338616,0.10932387938147217,25.87722626231076,26.244918024096098,1.0001388634075163,4553.030911745411,3306.2880146598304,Fabriciana adippe,male
lprior,-7.6236965372164285,-7.622909345174502,0.045383713358325715,0.044372237079654306,-7.699172168442447,-7.550866267065718,1.000085529855214,4214.66805463081,3152.0956075692143,Fabriciana adippe,male
lp__,-1025.7152867716698,-1025.379865056862,1.5842296248171273,1.4539887768581152,-1028.7969635912136,-1023.7683749599927,1.0021175359392778,2108.3365419172333,2948.1731674064936,Fabriciana adippe,male
b_Intercept,49.495907300828804,49.54350038968401,18.69464061130592,18.769447990769113,18.928006467950798,80.2959995191813,1.000898146769432,4231.574033757044,2838.0863826799873,Melitaea athalia,undetermined
b_Year,-0.003620265437398722,-0.0037347411158698673,0.004821993833900102,0.004875515208691651,-0.011466873760408728,0.004225839926045125,1.0003001939986875,4195.35543437113,3554.5485264156787,Melitaea athalia,undetermined
b_Temp,0.2224463323583687,0.22174039181985278,0.0789021061535853,0.07973072543915921,0.09351375653629587,0.3513418426911045,1.0015779047445201,3649.145477701962,2965.560919479143,Melitaea athalia,undetermined
b_Latitude,-0.5284856740122011,-0.5242006171070104,0.30583464466680166,0.30787945249483106,-1.0424736885139338,-0.029481447133114087,1.000804882869736,4454.589122330389,2717.5335564215284,Melitaea athalia,undetermined
sigma,1.5162070448927554,1.5141136736094944,0.05039841295195697,0.04980065160199226,1.4371115563955343,1.6023461367896255,1.0009797928353878,4205.758765603865,2730.0891584190526,Melitaea athalia,undetermined
Intercept,18.942918690613293,18.941749032712877,0.07068532489543591,0.071914855686627,18.824702718075155,19.059516725775488,0.9995129415489712,4271.281726959024,2881.2483873345554,Melitaea athalia,undetermined
lprior,-4.488746812127423,-4.488146689880226,0.03540280705319628,0.03555008887115543,-4.546813914809769,-4.431278314476088,0.9995662443418285,4212.153080971808,2647.044657501826,Melitaea athalia,undetermined
lp__,-832.9804808187351,-832.6699056440596,1.5539957437671648,1.4160208185631762,-835.8860036613082,-831.0703096685066,1.0005111852438273,2021.8136925695526,2634.6255806250365,Melitaea athalia,undetermined
b_Intercept,17.57663357786483,17.704417938403004,10.586698532013054,10.430450965275034,0.12052275456660097,34.940495182743895,0.9998419206930264,4510.857760954954,2983.410699375,Anthocharis cardamines,female
b_Year,0.003255259704596338,0.003253328298545543,0.0033302006975012423,0.003295918668462688,-0.0021422862342792373,0.008766979062614137,1.0001361313965638,5195.030964231971,3502.986246139454,Anthocharis cardamines,female
b_Temp,-0.09447747762408655,-0.0941187904278646,0.07842796423200633,0.0786545346402765,-0.22191313435433183,0.03511093394680953,1.0008431557619322,4729.835877955623,3003.2983054858673,Anthocharis cardamines,female
b_Latitude,-0.04748759905484008,-0.04623213003994889,0.14087437668919103,0.13986344533575967,-0.2832323601611245,0.18721428504144233,1.0033346119376054,4523.585570812782,3073.120008729897,Anthocharis cardamines,female
sigma,1.7391380957333549,1.737844504987714,0.05770108389341512,0.05787287004951741,1.6469272705467652,1.8356662852596868,1.0001210631327235,4114.666091377738,2497.5992446606188,Anthocharis cardamines,female
Intercept,19.933583102760487,19.93449699047148,0.08162384616663604,0.08293882550516253,19.799325742300866,20.06848147079714,1.001693081584465,4298.098794824382,2940.375812751079,Anthocharis cardamines,female
lprior,-5.012896004662375,-5.0124165933931035,0.04139120170816461,0.041152141832930283,-5.0822451817698555,-4.944326002669497,1.0012129529853808,4605.858470373732,2951.830935188562,Anthocharis cardamines,female
lp__,-912.7748176005877,-912.4806908157088,1.549640325067089,1.4133974531871112,-915.7826394320721,-910.8295559104547,1.0015931030125391,1872.2687258396031,3071.442802420992,Anthocharis cardamines,female
b_Intercept,35.0479504992476,34.959831185601686,14.31947052598706,14.234659414492027,11.972268368998183,58.506127219180364,1.000169115336195,4773.66156313044,3391.3392781443868,Aglais io,female
b_Year,-9.99506581710184e-4,-9.721592461587195e-4,0.004845050667489135,0.004805082955104635,-0.0088678682065079,0.006930254936222254,1.0002644876783124,5331.772495358604,3498.368919438,Aglais io,female
b_Temp,0.0516233483739647,0.054088459645288606,0.10558503639992142,0.1073560526229877,-0.12151448039543314,0.22143874856057064,1.0011216357374682,4238.358341277195,3045.0314370975957,Aglais io,female
b_Latitude,-0.12056462987487243,-0.12032300336454271,0.18361336359001829,0.1851862049544638,-0.42349433777977225,0.17693098361978815,1.00101590103295,4714.074040034699,3164.304060337992,Aglais io,female
sigma,2.1104458712753336,2.107798770384944,0.06867481472702128,0.06847282070796296,2.0002991008718705,2.2265910609885524,1.0012612105081677,4408.473790379463,3020.6381766141876,Aglais io,female
Intercept,27.72079511287204,27.7209573954882,0.09882972140141129,0.09826151509598241,27.558870343208284,27.882223951076703,1.004847337532956,4632.582658106774,2973.0817367925224,Aglais io,female
lprior,-8.040756644024004,-8.039422909888252,0.03854187180530665,0.03853825123293793,-8.103842589710494,-7.978805130326862,1.0026667367592705,4474.980431555543,2846.034184354962,Aglais io,female
lp__,-1009.5930296081402,-1009.2744221007931,1.5773725188148704,1.3799011863147428,-1012.6502359434442,-1007.6826361009104,1.0005242003087103,2214.059895434515,2852.5063413548955,Aglais io,female
b_Intercept,35.39232473218662,35.3334382839337,7.228013364650752,7.175677200196937,23.58793436049743,47.35318010673662,1.000867959241016,5104.014430024529,3474.572952476049,Aphantopus hyperantus,male
b_Year,-0.0018081193736110485,-0.0017748891102231169,0.002607844034922821,0.0026900972564297045,-0.006177560836533779,0.0024710745112654455,1.0015115999300561,5434.227497076024,2979.8663244665954,Aphantopus hyperantus,male
b_Temp,0.04513958061361579,0.04480334000074145,0.05703972251439645,0.0577394649827345,-0.04733645055953033,0.1396054649204657,1.0000137814332448,5197.565080341942,3176.579178778755,Aphantopus hyperantus,male
b_Latitude,-0.23887433361111773,-0.24111085640060165,0.09257599345433751,0.09274098926915998,-0.3872242155237369,-0.08771488891622123,1.001493561795535,5369.118304729449,3239.6752687810304,Aphantopus hyperantus,male
sigma,1.1749745732674195,1.174457747516509,0.038220134960446475,0.03733740178104401,1.1125172878413494,1.239970842284396,1.0020977481144338,4934.560316916382,2943.609130652729,Aphantopus hyperantus,male
Intercept,20.343420475476222,20.342283278403155,0.05321545767162763,0.051573057682413985,20.255517380369717,20.434042852330588,1.0006669009281006,5430.165596742233,2971.126723681208,Aphantopus hyperantus,male
lprior,-5.043424773103057,-5.042595575637161,0.025801122650967685,0.024991825291879478,-5.0873107351197024,-5.000981746491229,1.0007108526511694,5275.8197613180555,2931.0738757700506,Aphantopus hyperantus,male
lp__,-764.3219616829545,-764.0045485797202,1.5793583299885425,1.37644429966081,-767.2725180188485,-762.3830632747902,1.0044369119821879,1906.3134680550916,2575.179276957253,Aphantopus hyperantus,male
b_Intercept,14.40813066795894,14.32948451685,9.165960749520321,9.031761269975291,-0.32087675929230786,29.451492981341566,0.9998762916946773,4573.24936221155,3622.5842137978198,Pyronia tithonus,undetermined
b_Year,0.008106953900937859,0.008130477978224783,0.003757090032543524,0.003722748363778129,0.001947560238883976,0.014356766844871692,1.0002275635123508,5334.034002958193,3007.884633027266,Pyronia tithonus,undetermined
b_Temp,-0.0021653360264308696,-0.002175099426153102,0.08702733638289997,0.08844592450294816,-0.14274308806451358,0.1418954748868939,1.0008323238061176,4203.0708157768995,2559.9520803742757,Pyronia tithonus,undetermined
b_Latitude,-0.22096552562906738,-0.21855354329641485,0.14119733788739386,0.1390634991859977,-0.4593713527195431,0.007023077956380702,1.0000057629706285,4107.677561866783,3216.7153434036645,Pyronia tithonus,undetermined
sigma,1.7551933539732958,1.7533454356337705,0.05571661326013568,0.056106649606298735,1.666958323056302,1.851089855818342,1.0001774115623507,4175.958458950105,2999.5867626319427,Pyronia tithonus,undetermined
Intercept,18.772945753666363,18.77359411301378,0.07824472364847145,0.0770851916272481,18.645236031161343,18.89630418714866,1.00128718611232,4290.104325496708,2334.3661199952844,Pyronia tithonus,undetermined
lprior,-4.484336531461971,-4.4841523162651455,0.039503286925163215,0.038543904093791354,-4.549243873942461,-4.420735679313457,0.9999563412674108,4399.065904393592,2885.3116905677894,Pyronia tithonus,undetermined
lp__,-1011.6487528054669,-1011.3058286934861,1.5916438162202777,1.373415454851597,-1014.5906474661292,-1009.6973549749341,1.002245367263381,1698.9044135671527,2733.8191408771268,Pyronia tithonus,undetermined
b_Intercept,1.055228604394219,1.0491626886436638,4.926753899087634,4.994908116055286,-7.020315572323035,9.154678338423729,0.9997288997161315,5154.2308468596175,3626.7301494197886,Erynnis tages,female
b_Year,0.004365338375949536,0.004351002374547801,0.0016379117283841478,0.0016461569845541992,0.001748100320803711,0.007061464270082842,0.9996461246520605,5323.089563594431,3208.17127141624,Erynnis tages,female
b_Temp,-0.0047944821643016115,-0.005606687938333219,0.0409742916541964,0.041735059285459265,-0.07157166165897401,0.06273581696409643,1.0014035729668127,4401.371113966636,3014.8085730639386,Erynnis tages,female
b_Latitude,0.056600158804172906,0.05757776494862667,0.07028915549648253,0.07130984803695682,-0.05612729913520096,0.17017925019550068,1.0000964662334535,4879.7525715077345,3063.3553121561526,Erynnis tages,female
sigma,0.8243714580154046,0.8236413440671532,0.026210379773119335,0.02625548111893437,0.7821753389876902,0.8685998652048604,1.0010803581893821,4226.228912836912,3121.4538197072497,Erynnis tages,female
Intercept,12.327111142301002,12.327487951590179,0.035734288178113006,0.03624535240794355,12.268169966735089,12.385988963166911,1.0000909047391129,4551.372064923596,3034.4558392587364,Erynnis tages,female
lprior,-3.9420658519313196,-3.941590504805426,0.015623135791921249,0.015822516850472354,-3.968014248377259,-3.9171046271312715,1.0005015799559853,4590.958114210629,2675.1963032342987,Erynnis tages,female
lp__,-645.7307231355485,-645.4402673590446,1.519162757717545,1.4164875917065864,-648.5979849800132,-643.8006428710196,1.0010560061451321,1940.2320753263255,2454.675724701691,Erynnis tages,female
b_Intercept,-6.753440905831398,-6.765533757883659,3.975341882416229,3.972151277740706,-13.263052554530953,-0.2775185422756031,1.0004080855902948,4142.780340599361,3503.099432821141,Thymelicus sylvestris,male
b_Year,0.004270360029625977,0.004276982688653893,0.0012461919176871663,0.0012097930612538887,0.0022234478754030325,0.006361351081776705,1.0014448342164568,4839.118034761333,3246.4548422102725,Thymelicus sylvestris,male
b_Temp,0.04504579287164937,0.04524950429419437,0.03040032092779232,0.03091330305263755,-0.005280718847985628,0.09463543750328822,1.0020985357043086,3481.950158250017,2678.1889518586804,Thymelicus sylvestris,male
b_Latitude,0.19514015015455655,0.19523274048954,0.06044164227259583,0.0586597524498246,0.09525899837943431,0.29429348538320044,1.0001850256515175,3650.229772249162,2444.735569530149,Thymelicus sylvestris,male
